Iteration	Time	Analog 0	Analog 1	Analog 2	Analog 3	Analog 4	Analog 5	Analog 6	Analog 7
0.0000	3536913705.0000	0.0000	4.9356	2.5390	3.9092	-3.6025	-0.0101	-0.0002	0.3401	-0.2003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1.0000	3536913706.0000	53.3703	5.0014	-2.2745	-3.4473	-2.8111	-0.0080	-0.0001	0.3177	-0.5844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2.0000	3536913706.0000	100.0692	1.2473	-4.9808	-1.6116	5.6222	0.0151	-0.0000	-0.0535	0.4777	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3.0000	3536913707.0000	150.1038	-3.3128	-3.9256	4.9506	-0.2120	-0.0008	-0.0001	-0.1150	0.4054	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4.0000	3536913708.0000	200.1385	-5.4082	-0.0317	-2.7720	-5.7703	-0.0161	-0.0001	0.5323	-0.0120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5.0000	3536913709.0000	253.5087	-3.2331	4.2090	-6.5708	3.1496	0.0083	-0.0001	-0.1555	0.3081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6.0000	3536913710.0000	300.2077	1.1244	5.0155	2.9810	6.6880	0.0181	-0.0000	-0.6850	-0.4860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7.0000	3536913711.0000	353.5779	4.7305	2.0318	5.4641	-3.2305	-0.0091	-0.0001	-0.4299	-0.4764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8.0000	3536913711.0000	400.2769	4.8307	-2.7552	-4.0076	-5.1080	-0.0143	-0.0001	-0.2115	-0.1984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9.0000	3536913712.0000	453.6472	0.8823	-5.1734	-2.2076	3.6413	0.0097	-0.0001	-0.2960	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10.0000	3536913713.0000	503.6818	-3.5574	-3.8642	3.8227	0.4964	0.0011	-0.0001	0.2215	-0.1322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11.0000	3536913714.0000	550.3808	-5.3172	0.5668	-2.1214	-3.3472	-0.0094	-0.0001	0.4162	0.0378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12.0000	3536913715.0000	603.7510	-3.0392	4.5088	-3.4096	4.6379	0.0124	-0.0001	-0.6123	-0.4640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13.0000	3536913716.0000	650.4500	1.2705	5.1884	4.9060	3.3740	0.0090	-0.0001	-0.0018	-0.2036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14.0000	3536913716.0000	703.8202	4.8240	1.8911	2.9129	-7.6413	-0.0214	-0.0002	-0.2455	0.0969	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15.0000	3536913717.0000	753.8549	4.4185	-2.8386	-6.7769	-3.5704	-0.0101	-0.0001	-0.3765	0.1923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16.0000	3536913718.0000	800.5538	0.5234	-5.4166	-3.2666	8.1992	0.0223	-0.0000	0.0418	-0.6802	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17.0000	3536913719.0000	850.5884	-3.6735	-3.9255	5.9708	2.7229	0.0072	-0.0001	0.2908	0.1206	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18.0000	3536913720.0000	903.9587	-5.1844	0.5687	1.8561	-4.6350	-0.0130	-0.0001	0.1704	-0.2388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.0000	3536913721.0000	950.6577	-2.7504	4.5455	-2.7567	1.0698	0.0026	-0.0001	0.0297	0.0083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20.0000	3536913722.0000	1004.0279	1.9843	5.0245	3.2186	0.8643	0.0021	-0.0001	-0.0846	0.0346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21.0000	3536913722.0000	1054.0625	5.0942	1.7196	-0.4844	-5.0305	-0.0141	-0.0002	0.5556	-0.1583	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22.0000	3536913723.0000	1104.0972	4.2423	-2.9119	-6.6560	0.8185	0.0020	-0.0001	-0.3348	-0.3964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23.0000	3536913724.0000	1154.1318	0.2343	-5.2674	0.6899	8.4404	0.0229	-0.0000	-0.3739	-0.1910	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24.0000	3536913725.0000	1200.8307	-4.0224	-3.6762	8.6728	-1.5823	-0.0046	-0.0001	0.5514	-0.4089	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
25.0000	3536913726.0000	1250.8654	-5.2854	0.6353	-1.5009	-7.0502	-0.0197	-0.0002	0.5279	0.5771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
26.0000	3536913727.0000	1304.2356	-2.4772	4.5215	-6.0941	1.9897	0.0052	-0.0001	-0.3552	0.1091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
27.0000	3536913727.0000	1354.2702	2.3053	4.8435	2.3576	5.1307	0.0138	-0.0001	0.1756	0.0904	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28.0000	3536913728.0000	1404.3048	5.2844	1.3797	2.7058	-3.2548	-0.0092	-0.0001	-0.2793	-0.2851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
29.0000	3536913729.0000	1451.0038	4.3913	-3.0068	-3.0172	-1.1341	-0.0034	-0.0001	-0.2994	-0.5989	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
30.0000	3536913730.0000	1501.0384	0.1880	-5.1017	1.5745	4.5728	0.0123	-0.0001	-0.2587	0.2415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
31.0000	3536913731.0000	1554.4087	-4.1289	-3.3349	3.9866	-2.4456	-0.0070	-0.0001	-0.1161	-0.5257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
32.0000	3536913732.0000	1604.4433	-5.3365	1.0655	-4.0919	-5.0656	-0.0142	-0.0001	0.5343	-0.3875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
33.0000	3536913732.0000	1651.1423	-2.5704	4.5924	-5.0870	4.4608	0.0119	-0.0001	0.1706	-0.0533	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
34.0000	3536913733.0000	1704.5125	2.1169	4.7027	5.9263	5.7113	0.0154	-0.0001	-0.4777	-0.2760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
35.0000	3536913734.0000	1751.2115	5.1687	1.1919	4.8289	-5.5601	-0.0156	-0.0002	-0.2003	-0.1771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
36.0000	3536913735.0000	1804.5818	4.1825	-3.4102	-6.4794	-4.0105	-0.0113	-0.0001	0.0803	-0.4124	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37.0000	3536913736.0000	1851.2807	0.2506	-5.2799	-2.5022	4.0618	0.0109	-0.0001	0.2409	-0.0586	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
38.0000	3536913737.0000	1904.6510	-4.0436	-3.1771	3.6193	0.6061	0.0014	-0.0001	0.1815	0.4712	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
39.0000	3536913737.0000	1951.3500	-5.1557	1.2198	-1.7189	-3.0712	-0.0087	-0.0001	-0.5152	-0.1053	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
40.0000	3536913738.0000	2004.7202	-2.3416	4.8702	-1.5966	4.0620	0.0109	-0.0001	0.1185	-0.5659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
41.0000	3536913739.0000	2054.7548	2.1919	4.7724	5.4512	0.6179	0.0014	-0.0001	0.3489	-0.7502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
42.0000	3536913740.0000	2104.7894	4.9994	1.0032	1.3658	-7.6509	-0.0214	-0.0001	0.2803	0.0311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43.0000	3536913741.0000	2151.4884	3.9428	-3.5091	-8.1174	-0.7343	-0.0023	-0.0001	-0.2366	-0.0783	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
44.0000	3536913742.0000	2204.8587	-0.2611	-5.4421	-0.9639	9.2207	0.0251	-0.0000	0.4167	-0.0321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
45.0000	3536913742.0000	2251.5576	-4.1543	-3.2551	6.4743	-0.2439	-0.0009	-0.0001	0.3550	0.0601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
46.0000	3536913743.0000	2301.5923	-5.0040	1.3665	-0.6746	-5.9581	-0.0166	-0.0001	-0.0925	0.0597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
47.0000	3536913744.0000	2351.6269	-1.8965	4.9005	-3.7634	1.0119	0.0025	-0.0001	-0.2312	0.1271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
48.0000	3536913745.0000	2401.6615	2.5583	4.7149	2.9198	0.8198	0.0020	-0.0001	0.4398	-0.5050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
49.0000	3536913746.0000	2455.0317	5.1151	0.9625	-1.2780	-4.1207	-0.0116	-0.0001	-0.0020	-0.2757	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
50.0000	3536913747.0000	2498.3951	4.0447	-3.2509	-5.7744	0.5676	0.0013	-0.0001	0.3313	-0.1737	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
51.0000	3536913747.0000	2551.7653	-0.2572	-5.2639	2.0682	6.5910	0.0178	-0.0000	0.1492	-0.0973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
52.0000	3536913748.0000	2601.7999	-4.3171	-3.2910	6.8005	-3.2468	-0.0092	-0.0001	-0.3300	0.1812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
53.0000	3536913749.0000	2648.4989	-5.1365	1.0979	-3.3898	-6.3285	-0.0177	-0.0001	0.1195	0.0166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
54.0000	3536913750.0000	2701.8692	-2.0484	4.6098	-6.1588	2.7896	0.0074	-0.0001	-0.2907	0.6638	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
55.0000	3536913751.0000	2751.9038	2.6467	4.5945	3.1202	3.6368	0.0097	-0.0001	0.1521	-1.0763	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
56.0000	3536913752.0000	2798.6028	5.2723	0.9338	3.5056	-4.3127	-0.0121	-0.0001	-0.1934	0.0354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
